order_id,customer_id,product_id,order_date,quantity,total_amount
1400,34,9,2024-09-11,4,1267.72
1401,342,154,2025-01-15,4,507.36
1402,612,199,2024-10-03,1,444.82
1403,151,148,2025-01-30,1,289.74
1404,374,62,2025-07-08,3,1267.35
1405,381,36,2024-09-25,2,972.86
1406,282,198,2025-02-11,1,66.05
1407,651,61,2025-01-21,3,453.87
1408,997,130,2025-07-31,1,57.41
1409,839,23,2024-09-15,4,1293.96
1410,287,79,2025-05-06,2,187.9
1411,408,192,2025-07-25,3,1186.1100000000001
1412,960,38,2025-02-01,5,1504.1999999999998
1413,64,95,2025-01-20,2,688.84
1414,626,147,2025-01-03,1,395.8
1415,849,168,2024-12-24,4,1229.4
1416,324,121,2025-01-20,2,592.16
1417,347,85,2024-12-17,4,292.32
1418,72,130,2024-09-08,5,287.04999999999995
1419,320,188,2024-11-09,4,1952.28
1420,632,140,2024-11-30,2,291.8
1421,613,56,2024-09-13,2,453.34
1422,78,40,2025-04-23,4,718.08
1423,18,67,2025-04-05,3,369.78000000000003
1424,763,167,2025-02-26,5,1494.7
1425,969,63,2024-12-07,4,471.08
1426,72,118,2024-09-30,5,2188.75
1427,279,14,2025-06-28,5,1620.5
1428,538,9,2025-03-13,2,633.86
1429,34,111,2025-08-16,1,5.8
1430,542,159,2024-09-04,3,81.51
1431,996,156,2024-10-22,5,31.099999999999998
1432,140,196,2025-04-01,5,1323.85
1433,315,12,2025-07-15,2,901.22
1434,869,95,2024-12-29,1,344.42
1435,227,15,2025-02-19,4,108.0
1436,399,30,2025-05-11,3,420.0
1437,235,162,2024-12-17,3,1420.8000000000002
1438,499,199,2025-06-17,2,889.64
1439,778,68,2025-06-25,2,107.76
1440,92,136,2025-06-08,4,103.28
1441,751,173,2024-09-09,1,243.91
1442,696,88,2025-05-25,1,31.07
1443,471,174,2025-04-25,5,378.29999999999995
1444,849,25,2025-04-30,3,456.93
1445,246,49,2025-04-17,2,311.1
1446,165,132,2025-05-31,1,388.09
1447,364,60,2024-11-28,2,73.36
1448,204,99,2024-08-30,4,1213.6
1449,692,6,2025-02-05,3,1116.78
1450,272,158,2025-03-02,1,208.27
1451,485,187,2024-11-26,5,1197.65
1452,511,130,2025-05-08,2,114.82
1453,741,52,2025-02-11,4,884.76
1454,605,95,2025-07-15,4,1377.68
1455,905,50,2024-10-18,4,861.96
1456,533,159,2025-06-22,2,54.34
1457,532,160,2025-04-27,1,333.16
1458,62,173,2025-03-16,4,975.64
1459,606,81,2025-08-25,4,995.08
1460,309,8,2025-03-22,1,13.89
1461,431,44,2025-05-19,3,1434.8700000000001
1462,984,176,2024-10-06,3,193.86
1463,367,45,2025-01-19,3,933.54
1464,527,180,2025-08-07,2,771.3
1465,61,102,2025-03-17,4,1855.64
1466,515,76,2025-06-05,1,96.78
1467,7,138,2025-05-28,1,255.14
1468,711,134,2025-06-10,1,468.01
1469,56,92,2025-06-11,1,455.22
1470,16,190,2025-05-20,5,45.9
1471,979,48,2024-10-06,2,456.1
1472,604,20,2025-02-02,5,152.7
1473,699,129,2025-07-28,5,868.65
1474,449,28,2025-01-20,4,1164.8
1475,462,101,2025-06-05,3,113.69999999999999
1476,583,134,2025-06-14,2,936.02
1477,624,25,2025-05-26,5,761.55
1478,307,24,2025-05-09,3,262.32
1479,53,66,2025-03-03,2,505.82
1480,359,190,2024-12-13,3,27.54
1481,675,173,2024-09-16,2,487.82
1482,853,38,2025-03-11,1,300.84
1483,494,182,2025-08-25,3,548.46
1484,251,165,2025-08-12,1,231.38
1485,495,20,2025-08-26,2,61.08
1486,453,129,2025-08-16,1,173.73
1487,905,6,2024-10-12,1,372.26
1488,679,29,2024-12-31,2,95.12
1489,421,153,2025-03-29,1,76.65
1490,710,159,2025-04-02,3,81.51
1491,387,17,2025-01-01,3,450.41999999999996
1492,955,105,2025-05-13,3,222.57
1493,756,5,2024-12-21,1,23.86
1494,376,167,2024-12-08,5,1494.7
1495,715,63,2025-08-23,3,353.31
1496,697,9,2024-09-07,2,633.86
1497,241,179,2024-09-12,1,241.86
1498,244,77,2025-01-22,3,876.96
1499,44,66,2024-11-27,5,1264.55
1500,798,159,2025-03-09,2,54.34
1501,539,58,2025-04-20,5,1795.35
1502,805,120,2024-09-22,1,490.96
1503,496,148,2024-10-30,5,1448.7
1504,295,99,2025-08-19,5,1517.0
1505,118,67,2025-01-17,5,616.3000000000001
1506,947,149,2025-07-13,2,585.7
1507,671,77,2024-12-01,4,1169.28
1508,78,104,2025-02-22,5,128.5
1509,510,195,2025-03-12,1,103.62
1510,1,107,2024-10-11,4,895.16
1511,593,144,2025-03-18,5,1247.3999999999999
1512,180,51,2025-04-23,5,2080.95
1513,311,162,2025-05-19,1,473.6
1514,483,58,2024-09-17,3,1077.21
1515,29,96,2025-03-06,5,210.35
1516,395,154,2025-05-06,3,380.52
1517,946,94,2025-02-28,3,573.8100000000001
1518,274,183,2024-11-20,1,201.93
1519,586,138,2024-10-28,3,765.42
1520,956,81,2024-10-24,5,1243.8500000000001
1521,286,43,2025-04-23,1,60.07
1522,865,141,2024-12-13,2,21.2
1523,565,188,2025-02-27,2,976.14
1524,78,191,2024-10-07,5,241.05
1525,669,187,2025-01-30,1,239.53
1526,473,68,2025-07-10,1,53.88
1527,188,41,2024-09-19,4,1150.0
1528,856,193,2025-07-05,1,174.6
1529,398,156,2024-12-12,4,24.88
1530,392,109,2024-10-11,1,86.8
1531,58,195,2025-02-21,3,310.86
1532,371,144,2025-02-26,4,997.92
1533,546,177,2024-11-23,2,14.46
1534,85,19,2025-06-18,5,2305.35
1535,116,78,2025-01-01,2,119.08
1536,481,6,2024-12-04,1,372.26
1537,267,74,2025-08-22,2,769.5
1538,439,124,2025-03-22,5,968.0
1539,943,29,2025-05-25,5,237.8
1540,606,52,2025-05-29,3,663.5699999999999
1541,84,121,2025-01-31,1,296.08
1542,402,21,2025-07-20,4,159.36
1543,899,106,2024-12-22,3,143.52
1544,732,34,2024-08-29,1,11.22
1545,456,73,2024-11-20,5,1539.0
1546,974,123,2025-01-27,5,154.75
1547,871,198,2024-09-10,1,66.05
1548,987,75,2025-08-23,2,321.26
1549,680,68,2025-03-24,4,215.52
1550,907,168,2024-12-10,2,614.7
1551,611,159,2025-05-01,5,135.85000000000002
1552,120,89,2025-01-08,4,1439.84
1553,169,84,2024-10-31,5,759.8000000000001
1554,716,94,2025-08-14,5,956.35
1555,569,189,2025-03-11,4,753.64
1556,731,179,2024-11-29,5,1209.3000000000002
1557,581,125,2024-08-28,3,1003.17
1558,380,91,2025-03-05,2,728.42
1559,516,52,2025-05-13,1,221.19
1560,502,42,2025-07-28,1,272.61
1561,292,165,2025-05-27,4,925.52
1562,703,61,2025-01-22,4,605.16
1563,385,34,2025-02-02,5,56.1
1564,548,58,2024-12-18,4,1436.28
1565,607,83,2025-04-28,4,486.16
1566,767,192,2024-11-08,2,790.74
1567,106,29,2025-08-02,4,190.24
1568,896,194,2025-04-09,3,733.89
1569,937,186,2025-08-28,3,255.87
1570,518,182,2025-03-10,4,731.28
1571,98,37,2025-02-10,4,184.04
1572,541,122,2025-04-24,1,173.72
1573,34,167,2025-06-21,3,896.8199999999999
1574,934,133,2024-10-08,5,1437.7
1575,247,102,2025-02-25,1,463.91
1576,505,6,2025-07-24,1,372.26
1577,517,192,2025-04-12,3,1186.1100000000001
1578,52,10,2025-08-08,2,861.36
1579,909,2,2025-06-13,5,2375.35
1580,677,143,2025-02-27,5,1933.55
1581,950,188,2025-06-09,1,488.07
1582,698,39,2025-04-14,4,389.44
1583,914,105,2025-04-09,4,296.76
1584,45,197,2024-09-23,5,931.25
1585,887,101,2025-05-23,2,75.8
1586,239,173,2025-04-13,1,243.91
1587,674,7,2025-06-09,3,1369.74
1588,554,99,2025-07-12,5,1517.0
1589,681,42,2025-03-04,5,1363.0500000000002
1590,252,109,2025-07-19,4,347.2
1591,22,140,2025-02-16,5,729.5
1592,286,155,2025-01-22,3,1048.8600000000001
1593,281,13,2024-09-19,2,880.6
1594,322,105,2024-11-26,5,370.95
1595,417,109,2025-04-26,5,434.0
1596,580,195,2025-06-08,3,310.86
1597,708,187,2025-06-06,5,1197.65
1598,682,82,2025-07-07,3,913.53
1599,499,193,2025-04-13,3,523.8
1600,925,37,2025-01-13,3,138.03
1601,908,129,2025-03-18,5,868.65
1602,440,43,2024-12-21,5,300.35
1603,785,144,2025-05-11,4,997.92
1604,540,89,2025-04-08,2,719.92
1605,116,135,2025-03-06,3,1059.03
1606,209,182,2025-06-29,2,365.64
1607,584,200,2024-12-10,3,756.78
1608,930,8,2025-05-23,4,55.56
1609,699,183,2025-01-12,1,201.93
1610,534,154,2025-06-05,1,126.84
1611,874,98,2025-03-27,2,21.92
1612,882,153,2025-05-09,4,306.6
1613,185,34,2025-04-17,4,44.88
1614,224,111,2025-03-03,3,17.4
1615,527,108,2024-11-23,1,95.26
1616,441,118,2024-10-12,3,1313.25
1617,445,120,2025-05-25,4,1963.84
1618,579,29,2024-10-27,2,95.12
1619,871,192,2024-11-13,5,1976.85
1620,422,68,2025-02-15,5,269.40000000000003
1621,734,115,2025-07-08,1,48.54
1622,617,85,2025-03-07,5,365.4
1623,615,169,2024-09-13,1,17.45
1624,994,192,2024-09-06,3,1186.1100000000001
1625,916,79,2025-05-07,2,187.9
1626,819,52,2025-08-21,2,442.38
1627,441,56,2024-12-27,4,906.68
1628,827,94,2024-11-25,5,956.35
1629,464,73,2025-02-04,5,1539.0
1630,352,63,2025-05-16,3,353.31
1631,552,59,2024-11-04,4,1254.88
1632,891,49,2025-01-07,1,155.55
1633,260,150,2025-08-26,1,489.65
1634,749,90,2024-09-04,3,1238.25
1635,161,19,2025-06-07,4,1844.28
1636,853,174,2025-05-27,4,302.64
1637,40,101,2025-02-22,3,113.69999999999999
1638,340,19,2025-03-10,1,461.07
1639,791,12,2024-12-09,2,901.22
1640,570,168,2024-12-15,3,922.0500000000001
1641,499,107,2025-08-08,4,895.16
1642,42,137,2024-10-18,2,122.88
1643,798,165,2024-09-10,2,462.76
1644,542,129,2025-03-12,5,868.65
1645,689,17,2024-12-12,2,300.28
1646,706,59,2024-09-29,3,941.1600000000001
1647,449,144,2025-07-02,5,1247.3999999999999
1648,517,178,2025-04-12,2,921.22
1649,63,92,2024-09-21,1,455.22
1650,341,101,2024-10-27,4,151.6
1651,68,54,2025-03-30,2,334.96
1652,853,39,2025-01-17,4,389.44
1653,797,107,2025-03-08,3,671.37
1654,608,32,2024-08-30,5,1763.1
1655,257,151,2025-08-11,2,150.36
1656,279,145,2025-05-11,5,1661.35
1657,721,96,2025-07-10,4,168.28
1658,114,6,2025-01-20,1,372.26
1659,892,119,2025-07-14,5,1750.0
1660,920,124,2025-02-06,1,193.6
1661,29,28,2025-04-03,4,1164.8
1662,734,9,2024-09-28,1,316.93
1663,932,73,2025-02-10,5,1539.0
1664,252,118,2024-12-05,1,437.75
1665,79,76,2024-11-06,3,290.34000000000003
1666,680,107,2024-11-07,1,223.79
1667,87,92,2025-03-12,2,910.44
1668,634,38,2024-12-14,3,902.52
1669,629,120,2025-03-22,5,2454.7999999999997
1670,324,146,2024-09-05,4,140.0
1671,721,157,2025-05-06,4,979.4
1672,344,108,2025-08-05,1,95.26
1673,65,183,2025-01-27,5,1009.6500000000001
1674,754,42,2025-08-12,2,545.22
1675,433,177,2025-05-24,3,21.69
1676,18,162,2025-01-31,2,947.2
1677,42,108,2025-08-18,5,476.3
1678,582,137,2025-06-06,3,184.32
1679,733,107,2025-08-21,1,223.79
1680,630,1,2025-05-22,1,450.77
1681,517,44,2025-05-03,1,478.29
1682,977,11,2024-09-22,1,398.96
1683,238,71,2025-02-17,3,206.88
1684,988,10,2025-01-05,2,861.36
1685,552,170,2024-11-03,5,2210.4
1686,296,181,2024-11-03,4,1129.28
1687,351,190,2025-03-28,2,18.36
1688,473,67,2025-04-26,2,246.52
1689,287,161,2025-07-23,5,991.9
1690,393,182,2024-12-11,5,914.0999999999999
1691,891,95,2024-09-17,5,1722.1000000000001
1692,317,159,2025-01-19,5,135.85000000000002
1693,731,91,2025-05-15,2,728.42
1694,6,4,2025-03-08,4,253.4
1695,829,176,2024-11-10,4,258.48
1696,392,1,2024-09-25,4,1803.08
1697,514,58,2025-07-30,2,718.14
1698,364,163,2025-04-26,2,748.22
1699,705,6,2025-05-18,2,744.52
1700,629,53,2024-10-27,2,802.14
1701,520,174,2025-02-26,3,226.98
1702,740,148,2024-11-09,4,1158.96
1703,415,70,2025-06-30,2,405.48
1704,228,63,2025-04-28,1,117.77
1705,97,23,2025-07-21,4,1293.96
1706,623,91,2025-02-21,4,1456.84
1707,309,30,2024-09-20,3,420.0
1708,237,124,2025-07-19,5,968.0
1709,737,167,2025-08-11,1,298.94
1710,185,47,2025-06-20,2,513.96
1711,575,44,2024-09-26,1,478.29
1712,988,41,2024-11-20,5,1437.5
1713,167,80,2025-06-08,4,909.48
1714,685,58,2024-12-30,1,359.07
1715,77,162,2024-08-28,3,1420.8000000000002
1716,714,114,2025-01-23,3,147.78
1717,176,9,2025-06-09,5,1584.65
1718,518,71,2024-11-26,1,68.96
1719,690,94,2025-01-10,3,573.8100000000001
1720,988,129,2024-09-05,2,347.46
1721,340,177,2025-05-25,3,21.69
1722,734,142,2024-09-14,5,1294.65
1723,968,13,2025-01-04,2,880.6
1724,312,83,2025-05-08,5,607.7
1725,169,20,2025-05-30,4,122.16
1726,688,119,2024-09-05,1,350.0
1727,989,158,2025-05-24,4,833.08
1728,105,2,2025-05-27,4,1900.28
1729,554,109,2025-02-07,2,173.6
1730,377,38,2025-05-19,3,902.52
1731,64,136,2025-03-25,2,51.64
1732,267,114,2025-07-01,4,197.04
1733,309,129,2025-02-21,2,347.46
1734,620,139,2024-09-02,5,1125.2
1735,39,161,2025-04-10,3,595.14
1736,480,26,2025-01-24,3,697.62
1737,293,136,2025-02-24,3,77.46000000000001
1738,881,41,2024-10-14,3,862.5
1739,238,184,2025-05-02,4,704.0
1740,167,1,2024-10-27,3,1352.31
1741,367,140,2025-02-01,5,729.5
1742,76,51,2024-12-14,3,1248.57
1743,136,119,2024-11-25,5,1750.0
1744,248,199,2025-03-18,4,1779.28
1745,223,193,2025-07-01,5,873.0
1746,370,24,2025-04-03,1,87.44
1747,340,179,2025-05-11,4,967.44
1748,404,164,2024-10-17,4,833.2
1749,103,27,2025-02-23,1,50.11
1750,251,59,2025-01-16,2,627.44
1751,623,172,2025-01-10,4,689.72
1752,346,54,2024-12-30,5,837.4
1753,572,200,2025-07-29,2,504.52
1754,831,23,2025-05-26,4,1293.96
1755,396,115,2024-10-03,4,194.16
1756,952,72,2025-06-05,3,710.73
1757,827,13,2025-04-11,2,880.6
1758,543,130,2025-05-19,5,287.04999999999995
1759,483,70,2025-03-30,2,405.48
1760,973,185,2025-05-13,2,632.6
1761,349,195,2025-02-13,2,207.24
1762,863,1,2024-09-23,1,450.77
1763,957,71,2025-05-28,2,137.92
1764,82,32,2025-02-20,3,1057.8600000000001
1765,330,150,2024-09-09,3,1468.9499999999998
1766,273,89,2025-03-14,5,1799.8
1767,273,27,2025-02-26,3,150.32999999999998
1768,553,4,2024-12-01,2,126.7
1769,572,56,2024-12-21,1,226.67
1770,986,190,2024-12-29,1,9.18
1771,268,35,2024-11-03,5,1594.1499999999999
1772,694,89,2025-05-22,3,1079.8799999999999
1773,713,199,2025-05-03,3,1334.46
1774,410,87,2025-04-14,4,496.4
1775,862,113,2025-06-02,4,363.36
1776,875,161,2025-04-09,4,793.52
1777,739,198,2024-11-04,3,198.14999999999998
1778,703,53,2025-02-27,1,401.07
1779,244,120,2025-04-17,5,2454.7999999999997
1780,768,36,2025-08-26,2,972.86
1781,181,120,2024-11-26,4,1963.84
1782,204,128,2025-05-24,3,625.47
1783,50,43,2024-10-18,3,180.21
1784,64,167,2025-03-01,1,298.94
1785,83,136,2025-05-20,5,129.1
1786,222,26,2025-07-02,3,697.62
1787,29,127,2024-12-19,3,904.6500000000001
1788,668,88,2025-03-24,1,31.07
1789,983,97,2025-08-19,3,1042.1100000000001
1790,26,142,2024-10-24,3,776.79
1791,139,199,2024-12-17,2,889.64
1792,207,118,2025-05-02,5,2188.75
1793,937,84,2025-05-14,2,303.92
1794,954,24,2025-01-20,4,349.76
1795,732,141,2025-06-14,1,10.6
1796,916,183,2025-07-21,1,201.93
1797,97,181,2025-01-30,5,1411.6
1798,736,104,2025-01-16,1,25.7
1799,970,173,2024-11-05,5,1219.55
1800,688,166,2024-09-10,3,1367.49
1801,871,72,2025-02-27,5,1184.55
1802,902,170,2025-02-19,5,2210.4
1803,929,178,2025-01-28,4,1842.44
1804,709,168,2024-09-11,1,307.35
1805,719,106,2025-04-08,3,143.52
1806,616,110,2025-02-18,3,448.53
1807,368,122,2024-10-12,3,521.16
1808,723,13,2024-09-08,5,2201.5
1809,382,107,2025-07-03,5,1118.95
1810,760,18,2025-08-05,4,1092.72
1811,960,15,2025-04-15,3,81.0
1812,431,184,2024-11-04,5,880.0
1813,872,56,2025-03-29,3,680.01
1814,615,43,2025-04-16,4,240.28
1815,230,70,2025-07-18,1,202.74
1816,771,140,2024-10-08,4,583.6
1817,235,171,2025-08-04,5,1245.15
1818,744,160,2025-03-30,2,666.32
1819,261,16,2024-10-05,4,1683.76
1820,180,142,2025-06-07,3,776.79
1821,654,86,2024-11-02,4,408.76
1822,736,26,2025-07-30,4,930.16
1823,616,127,2025-08-13,4,1206.2
1824,915,5,2025-07-14,5,119.3
1825,346,21,2025-04-06,3,119.52000000000001
1826,73,31,2024-11-19,2,764.2
1827,185,46,2024-11-25,5,909.5999999999999
1828,809,95,2025-07-23,3,1033.26
1829,432,170,2025-05-30,4,1768.32
1830,492,114,2025-05-28,1,49.26
1831,502,78,2025-01-29,5,297.7
1832,843,115,2025-04-30,2,97.08
1833,622,78,2024-10-11,1,59.54
1834,165,78,2025-05-24,1,59.54
1835,965,151,2025-08-06,1,75.18
1836,460,195,2025-02-18,4,414.48
1837,163,124,2025-03-14,1,193.6
1838,828,51,2024-10-17,3,1248.57
1839,71,31,2025-02-04,5,1910.5
1840,383,110,2024-12-07,5,747.55
1841,613,89,2025-05-10,4,1439.84
1842,361,40,2025-03-23,2,359.04
1843,658,76,2024-09-09,3,290.34000000000003
1844,43,157,2025-07-02,5,1224.25
1845,368,109,2024-09-07,4,347.2
1846,316,186,2024-10-09,3,255.87
1847,842,122,2025-06-10,5,868.6
1848,418,90,2025-02-25,3,1238.25
1849,639,196,2025-07-02,3,794.31
1850,784,144,2024-08-30,2,498.96
1851,206,80,2024-11-09,5,1136.85
1852,92,171,2024-09-09,2,498.06
1853,713,184,2024-11-03,3,528.0
1854,273,78,2025-02-12,1,59.54
1855,728,77,2025-07-07,5,1461.6
1856,711,60,2025-03-12,5,183.4
1857,201,135,2025-02-03,5,1765.05
1858,938,150,2024-09-10,3,1468.9499999999998
1859,475,92,2024-12-26,1,455.22
1860,758,180,2025-02-03,5,1928.25
1861,377,93,2024-09-29,2,38.44
1862,100,179,2024-08-30,4,967.44
1863,552,161,2025-05-22,1,198.38
1864,667,124,2025-07-01,3,580.8
1865,362,18,2025-04-16,3,819.54
1866,392,179,2025-04-23,4,967.44
1867,953,8,2024-11-16,2,27.78
1868,724,41,2024-10-09,5,1437.5
1869,761,164,2024-12-25,1,208.3
1870,329,196,2025-08-26,2,529.54
1871,176,78,2025-07-15,2,119.08
1872,898,108,2025-05-11,2,190.52
1873,386,61,2024-11-11,1,151.29
1874,755,149,2025-05-21,2,585.7
1875,21,176,2025-05-28,1,64.62
1876,719,105,2025-07-06,5,370.95
1877,878,56,2025-02-11,2,453.34
1878,577,106,2024-10-08,1,47.84
1879,880,99,2024-12-12,1,303.4
1880,364,39,2025-03-30,3,292.08
1881,971,93,2025-04-10,3,57.66
1882,781,108,2025-03-12,4,381.04
1883,267,4,2024-10-12,3,190.05
1884,82,117,2024-11-25,5,1103.15
1885,333,28,2025-05-14,4,1164.8
1886,966,44,2025-04-02,1,478.29
1887,847,91,2025-06-24,4,1456.84
1888,104,71,2025-03-26,2,137.92
1889,394,198,2024-11-10,1,66.05
1890,655,8,2025-07-06,4,55.56
1891,318,114,2024-09-16,4,197.04
1892,66,92,2025-01-08,1,455.22
1893,828,180,2025-03-24,3,1156.9499999999998
1894,720,28,2025-03-01,2,582.4
1895,834,64,2025-01-28,1,150.6
1896,394,9,2025-05-30,4,1267.72
1897,441,193,2025-07-08,4,698.4
1898,135,29,2025-05-06,3,142.68
1899,312,86,2025-04-28,2,204.38
1900,211,158,2024-11-20,3,624.8100000000001
1901,800,186,2025-03-23,3,255.87
1902,633,29,2025-05-30,4,190.24
1903,428,40,2024-10-20,3,538.5600000000001
1904,675,3,2024-10-08,5,1422.45
1905,940,189,2025-08-14,4,753.64
1906,110,78,2025-08-03,5,297.7
1907,508,118,2025-07-26,5,2188.75
1908,524,100,2025-04-25,1,377.72
1909,743,92,2024-09-19,2,910.44
1910,661,194,2025-08-10,3,733.89
1911,548,8,2025-07-26,2,27.78
1912,896,71,2025-08-02,1,68.96
1913,668,178,2025-07-19,4,1842.44
1914,613,143,2025-04-11,1,386.71
1915,586,132,2025-02-17,5,1940.4499999999998
1916,413,89,2024-10-24,2,719.92
1917,462,24,2025-04-25,1,87.44
1918,147,54,2024-09-27,3,502.43999999999994
1919,717,26,2024-12-20,1,232.54
1920,629,2,2025-06-25,3,1425.21
1921,682,14,2024-09-10,4,1296.4
1922,287,163,2024-10-29,5,1870.5500000000002
1923,870,99,2024-10-08,1,303.4
1924,672,23,2025-06-05,1,323.49
1925,141,64,2025-03-05,2,301.2
1926,582,20,2024-10-16,4,122.16
1927,268,9,2024-11-12,1,316.93
1928,625,9,2024-11-25,5,1584.65
1929,72,185,2024-11-07,1,316.3
1930,270,154,2025-05-14,2,253.68
1931,729,200,2025-03-27,5,1261.3
1932,922,68,2025-07-07,5,269.40000000000003
1933,718,99,2025-05-24,1,303.4
1934,409,33,2024-09-01,2,121.1
1935,762,120,2024-09-26,5,2454.7999999999997
1936,554,166,2025-06-23,3,1367.49
1937,987,124,2025-06-01,4,774.4
1938,552,65,2025-07-31,5,305.9
1939,597,74,2025-07-20,5,1923.75
1940,967,32,2024-09-23,5,1763.1
1941,207,134,2025-06-28,1,468.01
1942,493,1,2025-07-09,4,1803.08
1943,368,78,2025-07-18,5,297.7
1944,594,137,2025-02-16,1,61.44
1945,732,68,2025-06-19,5,269.40000000000003
1946,203,3,2024-10-07,1,284.49
1947,801,87,2024-08-29,4,496.4
1948,403,154,2025-05-12,4,507.36
1949,913,21,2025-07-29,5,199.20000000000002
1950,486,184,2024-10-02,5,880.0
1951,843,200,2025-07-22,1,252.26
1952,437,11,2025-03-23,3,1196.8799999999999
1953,327,18,2025-03-18,1,273.18
1954,322,15,2025-07-14,4,108.0
1955,376,121,2025-01-25,4,1184.32
1956,723,1,2025-04-30,4,1803.08
1957,229,169,2024-11-19,1,17.45
1958,4,40,2025-06-27,1,179.52
1959,675,39,2025-03-30,2,194.72
1960,369,145,2024-09-26,4,1329.08
1961,568,166,2025-06-13,3,1367.49
1962,378,20,2024-10-02,1,30.54
1963,214,58,2024-12-20,1,359.07
1964,479,187,2024-11-05,4,958.12
1965,39,117,2024-09-08,5,1103.15
1966,105,149,2024-09-22,2,585.7
1967,285,78,2025-07-28,2,119.08
1968,361,22,2024-12-31,1,316.12
1969,163,139,2025-03-31,2,450.08
1970,86,40,2025-03-29,4,718.08
1971,16,145,2025-06-04,2,664.54
1972,999,90,2024-10-05,5,2063.75
1973,347,150,2025-08-25,3,1468.9499999999998
1974,167,66,2025-01-15,4,1011.64
1975,910,109,2025-06-07,1,86.8
1976,562,99,2025-07-23,1,303.4
1977,372,138,2025-01-31,3,765.42
1978,681,129,2024-09-16,1,173.73
1979,588,115,2025-02-17,5,242.7
1980,658,152,2024-12-10,1,58.79
1981,989,73,2024-09-21,4,1231.2
1982,268,17,2025-08-11,1,150.14
1983,413,81,2025-08-02,1,248.77
1984,653,40,2025-01-21,1,179.52
1985,251,153,2025-01-02,2,153.3
1986,158,55,2025-06-16,5,1867.8999999999999
1987,484,27,2025-06-11,2,100.22
1988,721,84,2024-11-20,3,455.88
1989,926,144,2025-07-23,3,748.4399999999999
1990,453,67,2025-07-13,2,246.52
1991,950,148,2025-06-14,4,1158.96
1992,323,181,2025-04-08,2,564.64
1993,876,108,2025-03-27,1,95.26
1994,881,70,2025-03-04,5,1013.7
1995,850,150,2025-08-27,2,979.3
1996,897,18,2025-03-02,5,1365.9
1997,245,27,2025-02-01,2,100.22
1998,123,73,2025-03-04,1,307.8
1999,690,17,2025-08-22,1,150.14
2000,802,143,2025-02-27,2,773.42
2001,199,85,2024-09-18,4,292.32
2002,435,126,2024-10-20,1,351.54
2003,798,182,2025-02-28,3,548.46
2004,203,156,2024-11-15,5,31.099999999999998
2005,752,7,2025-07-23,1,456.58
2006,421,55,2025-06-01,4,1494.32
2007,104,21,2024-11-12,5,199.20000000000002
2008,689,44,2025-06-19,5,2391.4500000000003
2009,571,199,2025-07-14,5,2224.1
2010,411,61,2024-10-25,3,453.87
2011,341,189,2025-08-05,5,942.05
2012,634,105,2025-03-05,4,296.76
2013,1,44,2024-09-28,1,478.29
2014,981,185,2025-06-21,4,1265.2
2015,901,34,2025-04-30,2,22.44
2016,236,162,2025-02-08,1,473.6
2017,967,7,2025-05-06,5,2282.9
2018,93,98,2024-11-05,3,32.88
2019,790,143,2025-05-01,5,1933.55
2020,926,183,2024-10-28,4,807.72
2021,711,136,2025-04-06,4,103.28
2022,624,89,2025-03-16,1,359.96
2023,899,15,2025-06-10,3,81.0
2024,142,13,2024-10-14,5,2201.5
2025,295,27,2025-03-24,3,150.32999999999998
2026,246,171,2025-01-16,4,996.12
2027,438,135,2025-03-25,3,1059.03
2028,803,84,2025-05-02,5,759.8000000000001
2029,112,178,2025-06-14,1,460.61
2030,210,79,2025-04-26,1,93.95
2031,800,44,2024-12-11,5,2391.4500000000003
2032,187,72,2025-03-26,4,947.64
2033,911,94,2025-05-13,1,191.27
2034,558,184,2025-07-14,2,352.0
2035,913,111,2024-11-22,2,11.6
2036,649,52,2025-02-18,5,1105.95
2037,416,149,2025-07-31,5,1464.25
2038,773,163,2025-07-01,1,374.11
2039,922,109,2025-03-08,3,260.4
2040,861,200,2025-05-08,2,504.52
2041,811,80,2025-03-14,3,682.11
2042,554,142,2025-07-31,2,517.86
2043,273,5,2024-12-28,2,47.72
2044,259,16,2025-04-20,5,2104.7
2045,438,75,2025-03-11,4,642.52
2046,876,140,2025-07-16,4,583.6
2047,605,123,2025-07-21,2,61.9
2048,504,121,2025-03-31,5,1480.3999999999999
2049,824,143,2025-07-20,4,1546.84
2050,153,65,2024-11-22,4,244.72
2051,735,105,2024-11-24,5,370.95
2052,3,91,2024-11-16,5,1821.05
2053,401,99,2024-09-29,5,1517.0
2054,256,88,2025-08-02,4,124.28
2055,211,175,2025-06-12,1,475.03
2056,371,51,2025-07-12,4,1664.76
2057,449,174,2025-01-29,5,378.29999999999995
2058,939,57,2024-08-29,2,196.7
2059,400,55,2025-01-25,4,1494.32
2060,339,153,2025-05-25,1,76.65
2061,12,7,2025-01-05,4,1826.32
2062,571,83,2024-10-29,3,364.62
2063,953,157,2024-10-02,4,979.4
2064,445,52,2025-06-28,3,663.5699999999999
2065,765,19,2025-06-01,1,461.07
2066,683,176,2025-06-02,2,129.24
2067,477,131,2024-11-19,4,1606.6
2068,717,100,2024-11-16,3,1133.16
2069,50,170,2024-09-25,3,1326.24
2070,39,59,2025-01-15,1,313.72
2071,206,142,2025-03-25,2,517.86
2072,480,13,2025-05-13,3,1320.9
2073,237,196,2024-11-05,3,794.31
2074,220,123,2024-11-17,2,61.9
